DBN,Grade,Year,Demographic,NumberTeted,Meancalecore,NumLevel1,PctLevel1,NumLevel2,PctLevel2,NumLevel3,PctLevel3,NumLevel4,PctLevel4,NumLevel3and4,PctLevel3and4
08X101,6,2017,All tudent,175,310,38,21.7,66,37.7,31,17.7,40,22.9,71,40.6
08X101,7,2013,All tudent,152,309,43,28.3,54,35.5,46,30.3,9,5.9,55,36.2
08X101,7,2014,All tudent,156,309,48,30.8,53,34,33,21.2,22,14.1,55,35.3
08X101,7,2015,All tudent,163,306,46,28.2,65,39.9,36,22.1,16,9.8,52,31.9
08X101,7,2016,All tudent,153,300,59,38.6,45,29.4,34,22.2,15,9.8,49,32
08X101,7,2017,All tudent,143,309,40,28,50,35,34,23.8,19,13.3,53,37.1
08X101,8,2013,All tudent,155,307,40,25.8,61,39.4,36,23.2,18,11.6,54,34.8
08X101,8,2014,All tudent,74,283,32,43.2,42,56.8,0,0,0,0,0,0
08X101,8,2015,All tudent,131,305,43,32.8,42,32.1,24,18.3,22,16.8,46,35.1
08X101,8,2016,All tudent,144,296,60,41.7,40,27.8,27,18.8,17,11.8,44,30.6
08X101,8,2017,All tudent,134,303,42,31.3,43,32.1,31,23.1,18,13.4,49,36.6
08X101,All Grade,2013,All tudent,480,306,131,27.3,185,38.5,115,24,49,10.2,164,34.2
08X101,All Grade,2014,All tudent,400,302,130,32.5,147,36.8,66,16.5,57,14.3,123,30.8
08X101,All Grade,2015,All tudent,457,307,123,26.9,168,36.8,91,19.9,75,16.4,166,36.3
08X101,All Grade,2016,All tudent,448,301,157,35,134,29.9,93,20.8,64,14.3,157,35
08X101,All Grade,2017,All tudent,452,308,120,26.5,159,35.2,96,21.2,77,17,173,38.3
08X107,3,2013,All tudent,86,271,59,68.6,20,23.3,6,7,1,1.2,7,8.1
08X107,3,2014,All tudent,79,283,39,49.4,34,43,4,5.1,2,2.5,6,7.6
08X107,3,2015,All tudent,71,294,23,32.4,28,39.4,19,26.8,1,1.4,20,28.2
08X107,3,2016,All tudent,81,286,36,44.4,25,30.9,14,17.3,6,7.4,20,24.7
08X107,3,2017,All tudent,71,292,27,38,23,32.4,17,23.9,4,5.6,21,29.6
08X107,4,2013,All tudent,79,274,48,60.8,24,30.4,6,7.6,1,1.3,7,8.9
08X107,4,2014,All tudent,76,280,39,51.3,30,39.5,7,9.2,0,0,7,9.2
08X107,4,2015,All tudent,66,275,37,56.1,25,37.9,3,4.5,1,1.5,4,6.1
08X107,4,2016,All tudent,82,276,44,53.7,26,31.7,9,11,3,3.7,12,14.6
08X107,4,2017,All tudent,84,299,27,32.1,32,38.1,11,13.1,14,16.7,25,29.8
08X107,5,2013,All tudent,62,268,54,87.1,7,11.3,0,0,1,1.6,1,1.6
08X107,5,2014,All tudent,75,283,49,65.3,15,20,9,12,2,2.7,11,14.7
08X107,5,2015,All tudent,75,279,45,60,25,33.3,4,5.3,1,1.3,5,6.7
08X107,5,2016,All tudent,79,282,47,59.5,27,34.2,3,3.8,2,2.5,5,6.3
08X107,5,2017,All tudent,82,291,46,56.1,16,19.5,14,17.1,6,7.3,20,24.4
08X107,All Grade,2013,All tudent,227,271,161,70.9,51,22.5,12,5.3,3,1.3,15,6.6
08X107,All Grade,2014,All tudent,230,282,127,55.2,79,34.3,20,8.7,4,1.7,24,10.4
08X107,All Grade,2015,All tudent,212,283,105,49.5,78,36.8,26,12.3,3,1.4,29,13.7
08X107,All Grade,2016,All tudent,242,281,127,52.5,78,32.2,26,10.7,11,4.5,37,15.3
08X107,All Grade,2017,All tudent,237,294,100,42.2,71,30,42,17.7,24,10.1,66,27.8
08X119,3,2013,All tudent,146,289,68,46.6,48,32.9,25,17.1,5,3.4,30,20.5
08X119,3,2014,All tudent,169,290,66,39.1,63,37.3,24,14.2,16,9.5,40,23.7
08X119,3,2015,All tudent,158,296,54,34.2,55,34.8,36,22.8,13,8.2,49,31
08X119,3,2016,All tudent,170,291,64,37.6,64,37.6,26,15.3,16,9.4,42,24.7
08X119,3,2017,All tudent,133,296,43,32.3,45,33.8,27,20.3,18,13.5,45,33.8
08X119,4,2013,All tudent,142,299,44,31,46,32.4,35,24.6,17,12,52,36.6
08X119,4,2014,All tudent,143,303,44,30.8,43,30.1,33,23.1,23,16.1,56,39.2
08X119,4,2015,All tudent,171,304,48,28.1,50,29.2,38,22.2,35,20.5,73,42.7
08X119,4,2016,All tudent,158,308,40,25.3,49,31,36,22.8,33,20.9,69,43.7
08X119,4,2017,All tudent,177,299,51,28.8,63,35.6,39,22,24,13.6,63,35.6
08X119,5,2013,All tudent,152,293,80,52.6,36,23.7,30,19.7,6,3.9,36,23.7
08X119,5,2014,All tudent,136,299,54,39.7,36,26.5,31,22.8,15,11,46,33.8
08X119,5,2015,All tudent,147,302,54,36.7,37,25.2,43,29.3,13,8.8,56,38.1
08X119,5,2016,All tudent,171,294,77,45,49,28.7,28,16.4,17,9.9,45,26.3
08X119,5,2017,All tudent,151,305,58,38.4,35,23.2,35,23.2,23,15.2,58,38.4
08X119,All Grade,2013,All tudent,440,294,192,43.6,130,29.5,90,20.5,28,6.4,118,26.8
08X119,All Grade,2014,All tudent,448,297,164,36.6,142,31.7,88,19.6,54,12.1,142,31.7
08X119,All Grade,2015,All tudent,476,301,156,32.8,142,29.8,117,24.6,61,12.8,178,37.4
08X119,All Grade,2016,All tudent,499,298,181,36.3,162,32.5,90,18,66,13.2,156,31.3
08X119,All Grade,2017,All tudent,461,300,152,33,143,31,101,21.9,65,14.1,166,36
08X123,6,2013,All tudent,149,274,86,57.7,59,39.6,3,2,1,0.7,4,2.7
08X123,6,2014,All tudent,140,263,105,75,30,21.4,3,2.1,2,1.4,5,3.6
08X123,6,2015,All tudent,121,273,69,57,38,31.4,13,10.7,1,0.8,14,11.6
08X123,6,2016,All tudent,74,262,51,68.9,19,25.7,3,4.1,1,1.4,4,5.4
08X123,6,2017,All tudent,118,273,74,62.7,31,26.3,9,7.6,4,3.4,13,11
08X123,7,2013,All tudent,175,279,119,68,48,27.4,7,4,1,0.6,8,4.6
08X123,7,2014,All tudent,144,272,112,77.8,29,20.1,3,2.1,0,0,3,2.1
08X123,7,2015,All tudent,128,266,101,78.9,24,18.8,2,1.6,1,0.8,3,2.3
08X123,7,2016,All tudent,112,271,79,70.5,20,17.9,9,8,4,3.6,13,11.6
08X123,7,2017,All tudent,68,281,41,60.3,19,27.9,8,11.8,0,0,8,11.8
08X123,8,2013,All tudent,152,275,91,59.9,57,37.5,4,2.6,0,0,4,2.6
08X123,8,2014,All tudent,176,277,102,58,66,37.5,6,3.4,2,1.1,8,4.5
08X123,8,2015,All tudent,141,264,106,75.2,34,24.1,1,0.7,0,0,1,0.7
08X123,8,2016,All tudent,122,267,77,63.1,40,32.8,3,2.5,2,1.6,5,4.1
08X123,8,2017,All tudent,108,288,46,42.6,44,40.7,12,11.1,6,5.6,18,16.7
08X123,All Grade,2013,All tudent,476,276,296,62.2,164,34.5,14,2.9,2,0.4,16,3.4
08X123,All Grade,2014,All tudent,460,271,319,69.3,125,27.2,12,2.6,4,0.9,16,3.5
08X123,All Grade,2015,All tudent,390,268,276,70.8,96,24.6,16,4.1,2,0.5,18,4.6
08X123,All Grade,2016,All tudent,308,267,207,67.2,79,25.6,15,4.9,7,2.3,22,7.1
08X123,All Grade,2017,All tudent,294,280,161,54.8,94,32,29,9.9,10,3.4,39,13.3
08X125,6,2013,All tudent,116,284,53,45.7,45,38.8,13,11.2,5,4.3,18,15.5
08X125,6,2014,All tudent,139,271,91,65.5,39,28.1,8,5.8,1,0.7,9,6.5
08X125,6,2015,All tudent,107,278,51,47.7,40,37.4,12,11.2,4,3.7,16,15
08X125,6,2016,All tudent,97,286,39,40.2,38,39.2,12,12.4,8,8.2,20,20.6
08X125,6,2017,All tudent,125,289,59,47.2,33,26.4,16,12.8,17,13.6,33,26.4
08X125,7,2013,All tudent,174,279,112,64.4,49,28.2,12,6.9,1,0.6,13,7.5
08X125,7,2014,All tudent,131,282,82,62.6,41,31.3,8,6.1,0,0,8,6.1
08X125,7,2015,All tudent,154,280,101,65.6,41,26.6,11,7.1,1,0.6,12,7.8
08X125,7,2016,All tudent,110,279,67,60.9,30,27.3,10,9.1,3,2.7,13,11.8
08X125,7,2017,All tudent,80,294,40,50,17,21.3,18,22.5,5,6.3,23,28.8
08X125,8,2013,All tudent,216,273,141,65.3,60,27.8,14,6.5,1,0.5,15,6.9
08X125,8,2014,All tudent,161,263,125,77.6,34,21.1,2,1.2,0,0,2,1.2
08X125,8,2015,All tudent,103,273,70,68,31,30.1,2,1.9,0,0,2,1.9
08X125,8,2016,All tudent,116,259,87,75,29,25,0,0,0,0,0,0
08X125,8,2017,All tudent,97,266,68,70.1,26,26.8,1,1,2,2.1,3,3.1
08X125,All Grade,2013,All tudent,506,277,306,60.5,154,30.4,39,7.7,7,1.4,46,9.1
08X125,All Grade,2014,All tudent,431,271,298,69.1,114,26.5,18,4.2,1,0.2,19,4.4
08X125,All Grade,2015,All tudent,364,278,222,61,112,30.8,25,6.9,5,1.4,30,8.2
08X125,All Grade,2016,All tudent,323,274,193,59.8,97,30,22,6.8,11,3.4,33,10.2
08X125,All Grade,2017,All tudent,302,283,167,55.3,76,25.2,35,11.6,24,7.9,59,19.5
08X130,3,2013,All tudent,68,277,40,58.8,24,35.3,4,5.9,0,0,4,5.9
08X130,3,2014,All tudent,78,283,38,48.7,29,37.2,10,12.8,1,1.3,11,14.1
08X130,3,2015,All tudent,77,284,39,50.6,26,33.8,10,13,2,2.6,12,15.6
08X130,3,2016,All tudent,82,287,39,47.6,27,32.9,11,13.4,5,6.1,16,19.5
08X130,3,2017,All tudent,91,268,58,63.7,22,24.2,7,7.7,4,4.4,11,12.1
08X130,4,2013,All tudent,71,283,33,46.5,30,42.3,7,9.9,1,1.4,8,11.3
08X130,4,2014,All tudent,74,277,41,55.4,26,35.1,7,9.5,0,0,7,9.5
08X130,4,2015,All tudent,72,277,41,56.9,23,31.9,6,8.3,2,2.8,8,11.1
08X130,4,2016,All tudent,78,294,23,29.5,32,41,18,23.1,5,6.4,23,29.5
08X130,4,2017,All tudent,74,284,32,43.2,29,39.2,10,13.5,3,4.1,13,17.6
08X130,5,2013,All tudent,77,295,38,49.4,26,33.8,11,14.3,2,2.6,13,16.9
08X130,5,2014,All tudent,76,301,27,35.5,28,36.8,16,21.1,5,6.6,21,27.6
08X130,5,2015,All tudent,67,290,30,44.8,24,35.8,13,19.4,0,0,13,19.4
08X130,5,2016,All tudent,71,288,33,46.5,32,45.1,6,8.5,0,0,6,8.5
08X130,5,2017,All tudent,73,303,25,34.2,23,31.5,17,23.3,8,11,25,34.2
08X130,All Grade,2013,All tudent,216,286,111,51.4,80,37,22,10.2,3,1.4,25,11.6
08X130,All Grade,2014,All tudent,228,287,106,46.5,83,36.4,33,14.5,6,2.6,39,17.1
08X130,All Grade,2015,All tudent,216,284,110,50.9,73,33.8,29,13.4,4,1.9,33,15.3
08X130,All Grade,2016,All tudent,231,290,95,41.1,91,39.4,35,15.2,10,4.3,45,19.5
08X130,All Grade,2017,All tudent,238,284,115,48.3,74,31.1,34,14.3,15,6.3,49,20.6
08X131,6,2013,All tudent,241,281,123,51,104,43.2,11,4.6,3,1.2,14,5.8
08X131,6,2014,All tudent,221,274,133,60.2,72,32.6,10,4.5,6,2.7,16,7.2
08X131,6,2015,All tudent,133,268,84,63.2,45,33.8,4,3,0,0,4,3
08X131,6,2016,All tudent,160,277,82,51.3,61,38.1,14,8.8,3,1.9,17,10.6
08X131,6,2017,All tudent,154,280,81,52.6,48,31.2,17,11,8,5.2,25,16.2
08X131,7,2013,All tudent,257,279,180,70,61,23.7,14,5.4,2,0.8,16,6.2
08X131,7,2014,All tudent,229,276,163,71.2,57,24.9,8,3.5,1,0.4,9,3.9
08X131,7,2015,All tudent,209,276,136,65.1,66,31.6,5,2.4,2,1,7,3.3
08X131,7,2016,All tudent,142,268,111,78.2,31,21.8,0,0,0,0,0,0
08X131,7,2017,All tudent,154,282,94,61,43,27.9,14,9.1,3,1.9,17,11
08X131,8,2013,All tudent,267,279,160,59.9,86,32.2,17,6.4,4,1.5,21,7.9
08X131,8,2014,All tudent,244,279,133,54.5,93,38.1,18,7.4,0,0,18,7.4
08X131,8,2015,All tudent,209,280,115,55,77,36.8,13,6.2,4,1.9,17,8.1
08X131,8,2016,All tudent,172,265,125,72.7,45,26.2,2,1.2,0,0,2,1.2
08X131,8,2017,All tudent,140,273,85,60.7,46,32.9,9,6.4,0,0,9,6.4
08X131,All Grade,2013,All tudent,765,279,463,60.5,251,32.8,42,5.5,9,1.2,51,6.7
08X131,All Grade,2014,All tudent,694,276,429,61.8,222,32,36,5.2,7,1,43,6.2
08X131,All Grade,2015,All tudent,551,276,335,60.8,188,34.1,22,4,6,1.1,28,5.1
08X131,All Grade,2016,All tudent,474,270,318,67.1,137,28.9,16,3.4,3,0.6,19,4
08X131,All Grade,2017,All tudent,448,279,260,58,137,30.6,40,8.9,11,2.5,51,11.4
08X138,3,2013,All tudent,126,287,49,38.9,58,46,19,15.1,0,0,19,15.1
08X138,3,2014,All tudent,118,293,52,44.1,34,28.8,23,19.5,9,7.6,32,27.1
08X138,3,2015,All tudent,158,288,72,45.6,49,31,27,17.1,10,6.3,37,23.4
08X138,3,2016,All tudent,132,294,39,29.5,58,43.9,26,19.7,9,6.8,35,26.5
08X138,3,2017,All tudent,89,299,32,36,29,32.6,13,14.6,15,16.9,28,31.5
08X138,4,2013,All tudent,144,284,63,43.8,61,42.4,16,11.1,4,2.8,20,13.9
08X138,4,2014,All tudent,112,286,38,33.9,54,48.2,18,16.1,2,1.8,20,17.9
08X138,4,2015,All tudent,103,283,49,47.6,34,33,15,14.6,5,4.9,20,19.4
08X138,4,2016,All tudent,143,290,57,39.9,42,29.4,33,23.1,11,7.7,44,30.8
08X138,4,2017,All tudent,136,285,60,44.1,45,33.1,19,14,12,8.8,31,22.8
08X138,5,2013,All tudent,163,288,98,60.1,51,31.3,8,4.9,6,3.7,14,8.6
08X138,5,2014,All tudent,137,291,71,51.8,42,30.7,23,16.8,1,0.7,24,17.5
08X138,5,2015,All tudent,121,293,44,36.4,52,43,20,16.5,5,4.1,25,20.7
08X138,5,2016,All tudent,99,296,38,38.4,37,37.4,19,19.2,5,5.1,24,24.2
08X138,5,2017,All tudent,129,293,62,48.1,29,22.5,32,24.8,6,4.7,38,29.5
08X138,All Grade,2013,All tudent,433,286,210,48.5,170,39.3,43,9.9,10,2.3,53,12.2
08X138,All Grade,2014,All tudent,367,290,161,43.9,130,35.4,64,17.4,12,3.3,76,20.7
08X138,All Grade,2015,All tudent,382,288,165,43.2,135,35.3,62,16.2,20,5.2,82,21.5
08X138,All Grade,2016,All tudent,374,293,134,35.8,137,36.6,78,20.9,25,6.7,103,27.5
08X138,All Grade,2017,All tudent,354,291,154,43.5,103,29.1,64,18.1,33,9.3,97,27.4
08X140,3,2013,All tudent,97,282,50,51.5,33,34,12,12.4,2,2.1,14,14.4
08X140,3,2014,All tudent,103,288,49,47.6,36,35,16,15.5,2,1.9,18,17.5
08X140,3,2015,All tudent,90,296,30,33.3,34,37.8,19,21.1,7,7.8,26,28.9
08X140,3,2016,All tudent,83,292,23,27.7,39,47,18,21.7,3,3.6,21,25.3
08X140,3,2017,All tudent,91,279,49,53.8,27,29.7,12,13.2,3,3.3,15,16.5
08X140,4,2013,All tudent,89,279,48,53.9,30,33.7,9,10.1,2,2.2,11,12.4
08X140,4,2014,All tudent,90,291,29,32.2,39,43.3,18,20,4,4.4,22,24.4
08X140,4,2015,All tudent,101,285,38,37.6,49,48.5,12,11.9,2,2,14,13.9
08X140,4,2016,All tudent,95,283,43,45.3,34,35.8,14,14.7,4,4.2,18,18.9
08X140,4,2017,All tudent,83,277,40,48.2,36,43.4,6,7.2,1,1.2,7,8.4
08X140,5,2013,All tudent,95,274,70,73.7,20,21.1,5,5.3,0,0,5,5.3
08X140,5,2014,All tudent,89,285,51,57.3,28,31.5,8,9,2,2.2,10,11.2
08X140,5,2015,All tudent,93,287,44,47.3,38,40.9,10,10.8,1,1.1,11,11.8
08X140,5,2016,All tudent,100,289,49,49,38,38,13,13,0,0,13,13
08X140,5,2017,All tudent,94,283,54,57.4,28,29.8,10,10.6,2,2.1,12,12.8
08X140,All Grade,2013,All tudent,281,278,168,59.8,83,29.5,26,9.3,4,1.4,30,10.7
08X140,All Grade,2014,All tudent,282,288,129,45.7,103,36.5,42,14.9,8,2.8,50,17.7
08X140,All Grade,2015,All tudent,284,289,112,39.4,121,42.6,41,14.4,10,3.5,51,18
08X140,All Grade,2016,All tudent,278,288,115,41.4,111,39.9,45,16.2,7,2.5,52,18.7
08X140,All Grade,2017,All tudent,268,280,143,53.4,91,34,28,10.4,6,2.2,34,12.7
08X146,3,2013,All tudent,63,280,33,52.4,25,39.7,5,7.9,0,0,5,7.9
08X146,3,2014,All tudent,50,296,14,28,18,36,17,34,1,2,18,36
08X146,3,2015,All tudent,52,289,21,40.4,18,34.6,13,25,0,0,13,25
08X146,3,2016,All tudent,42,299,11,26.2,14,33.3,13,31,4,9.5,17,40.5
08X146,3,2017,All tudent,59,292,26,44.1,21,35.6,6,10.2,6,10.2,12,20.3
08X146,4,2013,All tudent,61,277,37,60.7,22,36.1,2,3.3,0,0,2,3.3
08X146,4,2014,All tudent,61,292,25,41,21,34.4,10,16.4,5,8.2,15,24.6
08X146,4,2015,All tudent,50,276,30,60,13,26,4,8,3,6,7,14
08X146,4,2016,All tudent,45,289,16,35.6,17,37.8,10,22.2,2,4.4,12,26.7
08X146,4,2017,All tudent,43,282,19,44.2,13,30.2,7,16.3,4,9.3,11,25.6
08X146,5,2013,All tudent,64,286,35,54.7,24,37.5,5,7.8,0,0,5,7.8
08X146,5,2014,All tudent,58,291,22,37.9,23,39.7,10,17.2,3,5.2,13,22.4
08X146,5,2015,All tudent,59,286,33,55.9,18,30.5,7,11.9,1,1.7,8,13.6
08X146,5,2016,All tudent,42,301,12,28.6,16,38.1,12,28.6,2,4.8,14,33.3
08X146,5,2017,All tudent,44,294,20,45.5,13,29.5,11,25,0,0,11,25
08X146,All Grade,2013,All tudent,188,281,105,55.9,71,37.8,12,6.4,0,0,12,6.4
08X146,All Grade,2014,All tudent,169,293,61,36.1,62,36.7,37,21.9,9,5.3,46,27.2
08X146,All Grade,2015,All tudent,161,284,84,52.2,49,30.4,24,14.9,4,2.5,28,17.4
08X146,All Grade,2016,All tudent,129,296,39,30.2,47,36.4,35,27.1,8,6.2,43,33.3
08X146,All Grade,2017,All tudent,146,290,65,44.5,47,32.2,24,16.4,10,6.8,34,23.3
08X152,3,2013,All tudent,123,290,52,42.3,46,37.4,20,16.3,5,4.1,25,20.3
08X152,3,2014,All tudent,154,287,75,48.7,42,27.3,26,16.9,11,7.1,37,24
08X152,3,2015,All tudent,147,289,55,37.4,57,38.8,29,19.7,6,4.1,35,23.8
08X152,3,2016,All tudent,127,288,50,39.4,47,37,20,15.7,10,7.9,30,23.6
08X152,3,2017,All tudent,148,306,34,23,45,30.4,41,27.7,28,18.9,69,46.6
08X152,4,2013,All tudent,142,293,51,35.9,53,37.3,32,22.5,6,4.2,38,26.8
08X152,4,2014,All tudent,124,284,64,51.6,36,29,22,17.7,2,1.6,24,19.4
08X152,4,2015,All tudent,151,283,75,49.7,46,30.5,17,11.3,13,8.6,30,19.9
08X152,4,2016,All tudent,143,283,62,43.4,47,32.9,28,19.6,6,4.2,34,23.8
08X152,4,2017,All tudent,129,281,61,47.3,49,38,15,11.6,4,3.1,19,14.7
08X152,5,2013,All tudent,128,289,67,52.3,46,35.9,13,10.2,2,1.6,15,11.7
08X152,5,2014,All tudent,143,303,50,35,52,36.4,32,22.4,9,6.3,41,28.7
08X152,5,2015,All tudent,124,295,46,37.1,51,41.1,24,19.4,3,2.4,27,21.8
08X152,5,2016,All tudent,137,293,64,46.7,48,35,19,13.9,6,4.4,25,18.2
08X152,5,2017,All tudent,137,289,72,52.6,40,29.2,24,17.5,1,0.7,25,18.2
08X152,All Grade,2013,All tudent,393,290,170,43.3,145,36.9,65,16.5,13,3.3,78,19.8
08X152,All Grade,2014,All tudent,421,291,189,44.9,130,30.9,80,19,22,5.2,102,24.2
08X152,All Grade,2015,All tudent,422,289,176,41.7,154,36.5,70,16.6,22,5.2,92,21.8
08X152,All Grade,2016,All tudent,407,288,176,43.2,142,34.9,67,16.5,22,5.4,89,21.9
08X152,All Grade,2017,All tudent,414,293,167,40.3,134,32.4,80,19.3,33,8,113,27.3
08X182,3,2013,All tudent,123,310,16,13,55,44.7,33,26.8,19,15.4,52,42.3
08X182,3,2014,All tudent,152,306,33,21.7,61,40.1,35,23,23,15.1,58,38.2
08X182,3,2015,All tudent,156,310,45,28.8,49,31.4,18,11.5,44,28.2,62,39.7
08X182,3,2016,All tudent,169,297,61,36.1,54,32,30,17.8,24,14.2,54,32
08X182,3,2017,All tudent,147,298,49,33.3,54,36.7,13,8.8,31,21.1,44,29.9
08X182,4,2013,All tudent,139,301,31,22.3,61,43.9,29,20.9,18,12.9,47,33.8
08X182,4,2014,All tudent,117,310,18,15.4,43,36.8,37,31.6,19,16.2,56,47.9
08X182,4,2015,All tudent,159,299,50,31.4,59,37.1,31,19.5,19,11.9,50,31.4
08X182,4,2016,All tudent,153,305,49,32,41,26.8,21,13.7,42,27.5,63,41.2
08X182,4,2017,All tudent,165,295,62,37.6,51,30.9,24,14.5,28,17,52,31.5
08X182,5,2013,All tudent,142,296,70,49.3,33,23.2,33,23.2,6,4.2,39,27.5
08X182,5,2014,All tudent,139,308,38,27.3,50,36,33,23.7,18,12.9,51,36.7
08X182,5,2015,All tudent,110,309,25,22.7,39,35.5,34,30.9,12,10.9,46,41.8
08X182,5,2016,All tudent,159,298,64,40.3,57,35.8,22,13.8,16,10.1,38,23.9
08X182,5,2017,All tudent,150,305,61,40.7,31,20.7,37,24.7,21,14,58,38.7
08X182,All Grade,2013,All tudent,404,302,117,29,149,36.9,95,23.5,43,10.6,138,34.2
08X182,All Grade,2014,All tudent,408,308,89,21.8,154,37.7,105,25.7,60,14.7,165,40.4
08X182,All Grade,2015,All tudent,425,306,120,28.2,147,34.6,83,19.5,75,17.6,158,37.2
08X182,All Grade,2016,All tudent,481,300,174,36.2,152,31.6,73,15.2,82,17,155,32.2
08X182,All Grade,2017,All tudent,462,299,172,37.2,136,29.4,74,16,80,17.3,154,33.3
08X269,6,2013,All tudent,66,278,37,56.1,23,34.8,4,6.1,2,3,6,9.1
08X269,6,2014,All tudent,87,271,57,65.5,25,28.7,5,5.7,0,0,5,5.7
08X269,6,2015,All tudent,84,275,48,57.1,30,35.7,5,6,1,1.2,6,7.1
08X269,6,2016,All tudent,74,270,47,63.5,22,29.7,3,4.1,2,2.7,5,6.8
08X269,6,2017,All tudent,96,284,39,40.6,46,47.9,8,8.3,3,3.1,11,11.5
08X269,7,2013,All tudent,82,290,42,51.2,28,34.1,11,13.4,1,1.2,12,14.6
08X269,7,2014,All tudent,56,288,31,55.4,21,37.5,4,7.1,0,0,4,7.1
08X269,7,2015,All tudent,73,284,45,61.6,21,28.8,6,8.2,1,1.4,7,9.6
08X269,7,2016,All tudent,82,280,49,59.8,25,30.5,7,8.5,1,1.2,8,9.8
08X269,7,2017,All tudent,76,286,40,52.6,27,35.5,8,10.5,1,1.3,9,11.8
08X269,8,2013,All tudent,78,285,36,46.2,31,39.7,10,12.8,1,1.3,11,14.1
08X269,8,2014,All tudent,75,294,26,34.7,36,48,10,13.3,3,4,13,17.3
08X269,8,2015,All tudent,53,283,31,58.5,17,32.1,4,7.5,1,1.9,5,9.4
08X269,8,2016,All tudent,78,269,52,66.7,20,25.6,5,6.4,1,1.3,6,7.7
08X269,8,2017,All tudent,84,275,44,52.4,38,45.2,2,2.4,0,0,2,2.4
08X269,All Grade,2013,All tudent,226,284,115,50.9,82,36.3,25,11.1,4,1.8,29,12.8
08X269,All Grade,2014,All tudent,218,284,114,52.3,82,37.6,19,8.7,3,1.4,22,10.1
08X269,All Grade,2015,All tudent,210,280,124,59,68,32.4,15,7.1,3,1.4,18,8.6
08X269,All Grade,2016,All tudent,234,273,148,63.2,67,28.6,15,6.4,4,1.7,19,8.1
08X269,All Grade,2017,All tudent,256,282,123,48,111,43.4,18,7,4,1.6,22,8.6
08X301,6,2013,All tudent,65,260,48,73.8,17,26.2,0,0,0,0,0,0
08X301,6,2014,All tudent,54,265,39,72.2,15,27.8,0,0,0,0,0,0
08X301,6,2015,All tudent,55,260,40,72.7,13,23.6,2,3.6,0,0,2,3.6
08X301,6,2016,All tudent,72,271,39,54.2,27,37.5,6,8.3,0,0,6,8.3
08X301,6,2017,All tudent,81,275,46,56.8,28,34.6,5,6.2,2,2.5,7,8.6
08X301,7,2013,All tudent,92,264,75,81.5,15,16.3,2,2.2,0,0,2,2.2
08X301,7,2014,All tudent,69,270,55,79.7,13,18.8,1,1.4,0,0,1,1.4
08X301,7,2015,All tudent,63,276,43,68.3,17,27,3,4.8,0,0,3,4.8
08X301,7,2016,All tudent,63,267,46,73,15,23.8,2,3.2,0,0,2,3.2
08X301,7,2017,All tudent,73,263,58,79.5,13,17.8,2,2.7,0,0,2,2.7
08X301,8,2013,All tudent,107,275,65,60.7,37,34.6,4,3.7,1,0.9,5,4.7
08X301,8,2014,All tudent,88,270,61,69.3,24,27.3,3,3.4,0,0,3,3.4
08X301,8,2015,All tudent,73,259,66,90.4,7,9.6,0,0,0,0,0,0
08X301,8,2016,All tudent,73,262,54,74,17,23.3,2,2.7,0,0,2,2.7
08X301,8,2017,All tudent,82,259,61,74.4,18,22,3,3.7,0,0,3,3.7
08X301,All Grade,2013,All tudent,264,267,188,71.2,69,26.1,6,2.3,1,0.4,7,2.7
08X301,All Grade,2014,All tudent,211,268,155,73.5,52,24.6,4,1.9,0,0,4,1.9
08X301,All Grade,2015,All tudent,191,265,149,78,37,19.4,5,2.6,0,0,5,2.6
08X301,All Grade,2016,All tudent,208,267,139,66.8,59,28.4,10,4.8,0,0,10,4.8
08X301,All Grade,2017,All tudent,236,266,165,69.9,59,25,10,4.2,2,0.8,12,5.1
08X302,6,2013,All tudent,204,273,126,61.8,64,31.4,11,5.4,3,1.5,14,6.9
08X302,6,2014,All tudent,163,283,82,50.3,59,36.2,15,9.2,7,4.3,22,13.5
08X302,6,2015,All tudent,156,287,73,46.8,50,32.1,22,14.1,11,7.1,33,21.2
08X302,6,2016,All tudent,148,285,59,39.9,69,46.6,13,8.8,7,4.7,20,13.5
08X302,6,2017,All tudent,156,274,91,58.3,49,31.4,11,7.1,5,3.2,16,10.3
08X302,7,2013,All tudent,200,280,132,66,47,23.5,18,9,3,1.5,21,10.5
08X302,7,2014,All tudent,192,283,116,60.4,45,23.4,22,11.5,9,4.7,31,16.1
08X302,7,2015,All tudent,172,279,103,59.9,48,27.9,17,9.9,4,2.3,21,12.2
08X302,7,2016,All tudent,153,283,92,60.1,38,24.8,12,7.8,11,7.2,23,15
08X302,7,2017,All tudent,155,285,90,58.1,39,25.2,17,11,9,5.8,26,16.8
08X302,8,2013,All tudent,201,280,113,56.2,58,28.9,22,10.9,8,4,30,14.9
08X302,8,2014,All tudent,212,269,143,67.5,45,21.2,16,7.5,8,3.8,24,11.3
08X302,8,2015,All tudent,187,267,139,74.3,42,22.5,6,3.2,0,0,6,3.2
08X302,8,2016,All tudent,164,280,99,60.4,42,25.6,11,6.7,12,7.3,23,14
08X302,8,2017,All tudent,151,273,93,61.6,45,29.8,10,6.6,3,2,13,8.6
08X302,All Grade,2013,All tudent,605,278,371,61.3,169,27.9,51,8.4,14,2.3,65,10.7
08X302,All Grade,2014,All tudent,567,278,341,60.1,149,26.3,53,9.3,24,4.2,77,13.6
